endTime,artistName,trackName,msPlayed 
2021-09-12 16:00,Dinesh Gamage,Danena Thuru Maa,235201
2021-09-12 16:03,UMARIA,Rangume,193146
2021-09-12 16:07,Kasun Kalhara,Adara Hangum - Acoustic Version,253163
2021-09-13 01:32,Stereomiinds,Doowili Mala,35099
2021-09-13 01:35,blackbear,smile again,149219
2021-09-13 01:39,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),153817
2021-09-13 01:43,Taylor Swift,Forever & Always (Piano Version) (Taylor’s Version),267712
2021-09-13 01:48,BTS,Blue & Grey,254429
2021-09-13 01:50,BTS,Butter,164271
2021-09-13 01:55,V,Sweet Night,214207
2021-09-13 01:59,Taylor Swift,The Other Side Of The Door (Taylor’s Version),238371
2021-09-13 02:03,BTS,Inner Child,233156
2021-09-13 02:07,BTS,Blue & Grey,254677
2021-09-13 02:11,BTS,Singularity,196863
2021-09-13 02:14,V,Sweet Night,213909
2021-09-13 02:18,Taylor Swift,Love Story (Taylor's Version) - Elvira Remix,211635
2021-09-13 02:22,BTS,Inner Child,233083
2021-09-13 02:27,BTS,Blue & Grey,254709
2021-09-13 02:29,BTS,Butter,164375
2021-09-13 02:33,BTS,Intro: Singularity,196910
2021-09-13 02:35,Taylor Swift,Fifteen (Taylor’s Version),64251
2021-09-15 17:13,Time Zone,World Destruction,27194
2021-09-15 17:18,BTS,Film out,214523
2021-09-15 17:22,BTS,Blue & Grey,254834
2021-09-15 17:26,BTS,Inner Child,233217
2021-09-15 17:30,V,Sweet Night,214019
2021-09-15 17:34,Smyang Piano,Still With You,219910
2021-09-15 17:34,BTS,Film out,1999
2021-09-15 17:41,Smyang Piano,4 O' Clock,146035
2021-09-15 17:46,Smyang Piano,Spring Day,285862
2021-09-15 17:46,Smyang Piano,Intro: Serendipity,5602
2021-09-15 17:49,Smyang Piano,Run,144182
2021-09-15 17:53,BTS,Run,236333
2021-09-15 17:58,BTS,Run (Ballad Mix),282525
2021-09-15 18:03,BTS,Run (Alternative Mix),236309
2021-09-16 01:40,BTS,Don't Leave Me,117330
2021-09-16 02:01,BTS,Autumn Leaves,217245
2021-09-16 15:03,Leah Nobel,"Beginning Middle End - Always and Forever Mix)(From The Netflix Film ""To All The Boys: Always and Forever""",196611
2021-09-16 15:06,One Direction,Night Changes,226562
2021-09-16 15:12,Jeremy Zucker,this is how you fall in love,174514
2021-09-16 15:15,Justin Bieber,Off My Face,156443
2021-09-16 15:18,James Arthur,Falling Like The Stars,212550
2021-09-16 15:21,Patrick Droney,On Your Way Home,165487
2021-09-16 15:25,Forest Blakk,If You Love Her,217312
2021-09-16 15:28,Emily Watts,La Vie En Rose,157486
2021-09-16 15:34,Niall Horan,Put A Little Love On Me,224443
2021-09-16 15:41,Cody Fry,I Hear a Symphony,185104
2021-09-16 15:45,JP Saxe,If the World Was Ending (feat. Julia Michaels),208576
2021-09-16 15:48,yaeow,The Way I Love You,162720
2021-09-16 15:52,Daniel Caesar,Best Part (feat. H.E.R.),209711
2021-09-16 15:55,Jake Scott,Favorite T-Shirt - Acoustic,188239
2021-09-16 15:59,Ben Platt,Grow As We Go,249189
2021-09-16 16:47,Shawn Mendes,Summer of Love (Shawn Mendes & Tainy),237
2021-09-16 16:50,Shawn Mendes,Summer of Love (Shawn Mendes & Tainy),146040
2021-09-16 16:53,Natalie Taylor,Surrender,182914
2021-09-16 16:56,Dan + Shay,"10,000 Hours (with Justin Bieber) - Piano",172197
2021-09-16 16:59,Jax,Like My Father,183181
2021-09-16 17:02,MAX,Butterflies,191019
2021-09-16 17:06,Lauv,I Like Me Better - Recorded at Spotify Studios NYC,202548
2021-09-16 17:10,Taylor Swift,Lover (Remix) [feat. Shawn Mendes],279167
2021-09-16 17:15,Ed Sheeran,Best Part of Me (feat. YEBBA),243220
2021-09-16 17:27,Sleeping At Last,Turning Page,255664
2021-09-16 17:31,Emilee,Heaven,154622
2021-09-16 17:36,Kodaline,All I Want,305608
2021-09-16 17:40,Bruno Major,The Most Beautiful Thing,235343
2021-09-16 17:52,V,Sweet Night,214248
2021-09-18 15:57,Virginia To Vegas,better with you,21529
2021-09-18 16:01,Kwon Jin Ah,Lonely Night,242685
2021-09-18 16:02,Kwon Jin Ah,Lonely Night - Instrumental,6309
2021-09-18 16:06,The Black Skirts,SOMEDAY,245040
2021-09-18 16:08,The Black Skirts,EVERYTHING,114229
2021-09-18 16:11,Pink Sweat$,At My Worst,169931
2021-09-18 16:15,Lauv,Fake,45595
2021-09-18 16:15,Jeremy Zucker,"always, i'll care",146080
2021-09-18 16:20,Conan Gray,Astronomy,243744
2021-09-18 16:23,keshi,right here,194999
2021-09-18 16:26,Pink Sweat$,17,159782
2021-09-18 16:31,Why Don't We,Grey,78565
2021-09-18 17:44,Neeraj Shridhar,"Tum Hi Ho Bandhu (From ""Cocktail"")",282018
2021-09-18 17:47,Benny Dayal,"Daaru Desi (From ""Cocktail"")",178372
2021-09-18 17:52,Shalmali Kholgade,Agar Tum Saath Ho Unplugged,242363
2021-09-18 17:56,Pritam,Balam Pichkari,288753
2021-09-19 01:47,Benny Dayal,"Daaru Desi (From ""Cocktail"")",152246
2021-09-19 01:52,BTS,Film out,214522
2021-09-19 01:56,BTS,Blue & Grey,254940
2021-09-19 02:00,BTS,Inner Child,233120
2021-09-19 02:03,V,Sweet Night,214123
2021-09-19 02:08,Smyang Piano,Still With You,219736
2021-09-19 02:12,BTS,Film out,214535
2021-09-19 02:15,BTS,Intro: Singularity,196950
2021-09-19 02:19,BTS,Stigma,215906
2021-09-19 02:23,V,Sweet Night,214044
2021-09-19 02:32,RADWIMPS,Sparkle - movie ver.,537478
2021-09-19 02:36,BTS,Film out,214542
2021-09-19 02:41,BTS,Blue & Grey,254949
2021-09-19 02:45,BTS,Singularity,196837
2021-09-19 02:48,BTS,Stigma,215791
2021-09-19 06:08,Colbie Caillat,Try,28552
2021-09-19 06:12,JOY,Introduce me a good person,183315
2021-09-19 11:07,CHO JUNG SEOK,Aloha,95866
2021-09-19 13:52,Radical Face,The Missing Road,4380
2021-09-19 13:52,Taylor Swift,Wildest Dreams (Taylor's Version),1710
2021-09-19 13:54,Taylor Swift,Wildest Dreams (Taylor's Version),130620
2021-09-19 15:25,The Kid LAROI,STAY (with Justin Bieber),1896
2021-09-19 15:25,The Kid LAROI,STAY (with Justin Bieber),6539
2021-09-19 15:27,The Kid LAROI,STAY (with Justin Bieber),135130
2021-09-19 15:31,Tate McRae,slower,179204
2021-09-19 16:13,Sleeping Wolf,The Wreck of Our Hearts,223760
2021-09-19 16:13,Sleeping Wolf,The Wreck of Our Hearts,3681
2021-09-19 16:17,Gabrielle Aplin,Start of Time,239659
2021-09-19 16:21,LANY,Malibu Nights,286752
2021-09-19 16:36,V,Sweet Night,22122
2021-09-20 01:25,ayokay,Sleepless Nights (feat. Nightly),54651
2021-09-20 01:28,Sarah Barrios,Have We Met Before (with Eric Nam),158088
2021-09-20 01:32,BTS,Inner Child,233210
2021-09-20 01:36,Pritam,Kabira,223387
2021-09-20 01:40,Arijit Singh,Mast Magan,279992
2021-09-20 01:45,Sleeping Wolf,The Wreck of Our Hearts,226927
2021-09-20 01:47,Gabrielle Aplin,Start of Time,82658
2021-09-20 01:52,LANY,Malibu Nights,286870
2021-09-20 01:55,V,Sweet Night,214178
2021-09-20 05:51,DAVICHI,Forgetting You,10520
2021-09-20 05:54,DAVICHI,Forgetting You,182294
2021-09-20 05:58,Gummy,You Are My Everything,240560
2021-09-20 06:03,DAVICHI,Looking at the Photo,279012
2021-09-20 06:09,BoA,Only One,5753
2021-09-20 06:09,BOL4,Some,181373
2021-09-20 06:13,BoA,Only One,211569
2021-09-20 06:15,HEIZE,"You, Clouds, Rain",112976
2021-09-20 06:15,Henry,It's You,1123
2021-09-20 06:19,Kim Jong Kook,Raise your voice,15760
2021-09-20 06:19,PARK WON,all of my life,249244
2021-09-20 06:20,Roy Kim,Bom Bom Bom,2810
2021-09-20 06:20,Park Ji Yoon,Yuki No Hana,2192
2021-09-20 06:23,Eric Nam,Love Die Young,8331
2021-09-20 06:23,Inigo Pascual,"Remember Me - From ""Coco""",166946
2021-09-20 06:28,SUPER JUNIOR,너 같은 사람 또 없어 No Other,256767
2021-09-20 06:32,Ra.D,I'm in Love (Piano Remix),234613
2021-09-20 06:34,Urban Zakapa,Nearness is to love,63738
2021-09-20 06:38,DAVICHI,Do Men Cry,233129
2021-09-20 06:42,DAVICHI,Just the two of us,254677
2021-09-20 06:42,DAVICHI,PET,30806
2021-09-20 10:40,Hayd,Suffocate,127245
2021-09-20 10:45,DAVICHI,8282,219009
2021-09-22 01:42,BTS,Inner Child,233092
2021-09-22 01:44,Sarah Barrios,Have We Met Before (with Eric Nam),158013
2021-09-22 01:49,Arijit Singh,Mast Magan,280077
2021-09-23 01:57,Pritam,Kabira,204251
2021-09-23 02:01,BTS,Inner Child,233201
2021-09-23 02:06,The Black Skirts,SOMEDAY,244995
2021-09-23 02:09,V,Sweet Night,213404
2021-09-23 02:14,Arijit Singh,Mast Magan,279821
2021-09-23 02:18,Pritam,Kabira,223415
2021-09-23 02:25,Ankit Tiwari,Sunn Raha Hai,389774
2021-09-24 01:55,SUPER JUNIOR-K.R.Y.,When We Were Us,42057
2021-09-24 01:59,Sarah Barrios,Have We Met Before (with Eric Nam),158019
2021-09-24 02:00,Sasha Alex Sloan,Is It Just Me? (feat. Charlie Puth),9343
2021-09-24 02:03,Haux,Calico,230975
2021-09-24 02:08,RITUAL,Josephine,245740
2021-09-24 04:14,Coldplay,My Universe,227524
2021-09-24 04:15,Coldplay,My Universe - Instrumental,7862
2021-09-24 04:37,Coldplay,My Universe,123963
2021-09-24 04:41,Coldplay,My Universe,225317
2021-09-24 08:16,Coldplay,My Universe - Instrumental,7232
2021-09-24 08:16,Jon Bryant,Light,41603
2021-09-24 08:20,Ed Sheeran,Friends,190101
2021-09-25 02:05,Haux,Calico,230886
2021-09-25 02:09,RITUAL,Josephine,245678
2021-09-25 02:14,Jon Bryant,Light,267265
2021-09-25 02:16,yaeow,I Need U,142463
2021-09-25 02:20,Lucy Park,Rain,150960
2021-09-25 02:24,ford.,4:38am (feat. Barrie),226486
2021-09-25 02:28,Bruno Major,The Most Beautiful Thing,235287
2021-09-25 02:30,Lo-Fang,Boris,27448
2021-09-25 02:30,María Isabel,Stuck in the Sky,133766
2021-09-25 02:34,Coldplay,My Universe,227360
2021-09-25 02:38,Coldplay,My Universe - Instrumental,227437
2021-09-26 01:54,Lauv,Breathe,237633
2021-09-26 01:55,Before You Exit,Clouds,42459
2021-09-26 01:59,Ruelle,War of Hearts,226405
2021-09-26 02:02,Fancy Cars,I'll Follow - Acoustic Version,198236
2021-09-26 02:06,BANNERS,Wild Love,191094
2021-09-26 02:10,Sleeping Wolf,Blindfold,194889
2021-09-26 02:14,Fleurie,Hurts Like Hell,231792
2021-09-26 02:18,SVRCINA,Meet Me on the Battlefield,264749
2021-09-26 02:23,Ruelle,Carry You,268858
2021-09-26 02:26,Jaymes Young,Feel Something,149684
2021-09-26 02:30,Coldplay,My Universe,227601
2021-09-26 02:34,Coldplay,My Universe - Instrumental,227967
2021-09-26 15:15,CHO JUNG SEOK,Aloha,244885
2021-09-26 15:19,Urban Zakapa,Beautiful My Love,865
2021-09-26 15:19,KYUHYUN,Confession Is Not Flashy,228069
2021-09-26 15:25,CHO JUNG SEOK,Aloha,368066
2021-09-26 15:28,KYUHYUN,Confession Is Not Flashy,3787
2021-09-26 15:33,IU,Flu,21483
2021-09-26 15:33,IU,LILAC,214224
2021-09-26 15:36,IU,Celebrity,195494
2021-09-26 15:38,IU,Troll (Feat. DEAN),51163
2021-09-26 15:40,BTS,Intro: Never Mind,136208
2021-09-26 15:45,BTS,Run,291456
2021-09-26 15:49,BTS,Butterfly,238685
2021-09-26 15:53,BTS,Whalien 52,243136
2021-09-26 16:02,BTS,Ma City,256678
2021-09-26 16:06,BTS,Silver Spoon,233115
2021-09-26 16:12,BTS,Skit: One Night in a Strange City,263104
2021-09-26 17:48,BTS,Autumn Leaves,208793
2021-09-26 17:52,CHO JUNG SEOK,Aloha,81586
2021-09-26 17:56,Cool,아로하,265360
2021-09-27 13:55,Joey Yung,我的驕傲,16534
2021-09-27 14:19,Urban Zakapa,Beautiful My Love,47121
2021-09-28 02:01,CHO JUNG SEOK,Aloha,84069
2021-09-28 02:06,Coldplay,My Universe,227503
2021-09-28 02:08,Sarah Barrios,Have We Met Before (with Eric Nam),157996
2021-09-28 02:12,CHO JUNG SEOK,Aloha,244847
2021-09-29 02:09,SUPER JUNIOR-K.R.Y.,When We Were Us,17944
2021-09-29 02:13,BTS,Stigma,215887
2021-09-29 02:14,Sarah Barrios,Have We Met Before (with Eric Nam),37756
2021-09-29 02:19,Kwak Jin Eon,In front of city hall at the subway station,298954
2021-09-29 02:19,J Rabbit,You Always,10386
2021-09-29 02:22,JOY,Introduce me a good person,183189
2021-09-29 02:22,CHO JUNG SEOK,Aloha,6500
2021-09-29 02:26,Kwon Jin Ah,Lonely Night,242668
2021-09-29 02:31,KYUHYUN,Confession Is Not Flashy,228261
2021-09-29 02:35,Urban Zakapa,Beautiful My Love,229585
2021-10-01 02:05,Kwak Jin Eon,In front of city hall at the subway station,75900
2021-10-01 15:03,J Rabbit,You Always,256468
2021-10-01 15:08,Whee In,With My Tears,252864
2021-10-01 15:12,Lee So Ra,The wind is blowing,271157
2021-10-01 15:15,Mido and Falasol,Oh! What a Shiny Night - Drama Version,158415
2021-10-01 15:18,Mido and Falasol,Canon - Drama Version,168645
2021-10-01 15:19,Wolfgang Amadeus Mozart,Canon in F,58294
2021-10-01 15:20,Wolfgang Amadeus Mozart,Canon in F,9582
2021-10-01 15:21,Wolfgang Amadeus Mozart,"Canon in B Flat, K.562a",57589
2021-10-01 15:32,Coldplay,My Universe,227760
2021-10-01 15:34,Sarah Barrios,Have We Met Before (with Eric Nam),158134
2021-10-01 15:36,SUPER JUNIOR-K.R.Y.,When We Were Us,89057
2021-10-01 15:39,Mido and Falasol,Canon - Drama Version,169798
2021-10-01 15:40,Park Hyuck Jin,Beyond the Rainbow Forest,7792
2021-10-01 15:44,Mido and Falasol,Canon - Drama Version,169834
2021-10-01 15:48,Park Hyuck Jin,Beyond the Rainbow Forest,269947
2021-10-01 15:52,OOHYO,While Living Life,245627
2021-10-01 15:53,JEON MI DO,I Knew I Love,39423
2021-10-01 15:57,Emma Louise,1000 Sundowns,269340
2021-10-01 16:02,V,Sweet Night,214230
2021-10-01 16:07,BTS,Blue & Grey,254923
2021-10-03 01:19,Gabrielle Aplin,Start of Time,8896
2021-10-03 01:24,Coldplay,My Universe,227775
2021-10-03 01:28,BTS,Blue & Grey,254380
2021-10-03 01:32,Coldplay,My Universe - Acoustic Version,223094
2021-10-03 01:35,BTS,Inner Child,232970
2021-10-03 01:40,Coldplay,My Universe,227782
2021-10-03 01:44,V,Sweet Night,214101
2021-10-03 01:46,Coldplay,My Universe - Supernova 7 Mix,124278
2021-10-03 01:49,V,Sweet Night,214054
2021-10-03 14:28,Coldplay,My Universe - Supernova 7 Mix,38
2021-10-03 14:34,KYUHYUN,Confession Is Not Flashy,292393
2021-10-03 14:48,Urban Zakapa,Beautiful My Love,229977
2021-10-04 02:13,Kwak Jin Eon,In front of city hall at the subway station,188496
2021-10-04 02:19,Emma Louise,1000 Sundowns,269434
2021-10-04 02:22,V,Sweet Night,214128
2021-10-04 02:27,BTS,Blue & Grey,254853
2021-10-04 02:31,Gabrielle Aplin,Start of Time,239696
2021-10-04 14:20,Urban Zakapa,Beautiful My Love,229847
2021-10-04 14:25,Kwak Jin Eon,In front of city hall at the subway station,298822
2021-10-04 14:30,J Rabbit,You Always,255541
2021-10-04 14:34,Whee In,With My Tears,252977
2021-10-04 14:38,Lee So Ra,The wind is blowing,271156
2021-10-04 14:41,Mido and Falasol,Oh! What a Shiny Night - Drama Version,158386
2021-10-04 14:44,Mido and Falasol,Canon - Drama Version,169591
2021-10-04 14:48,Park Hyuck Jin,Beyond the Rainbow Forest,269825
2021-10-04 14:53,OOHYO,While Living Life,245670
2021-10-04 14:57,JEON MI DO,I Knew I Love,261314
2021-10-04 15:01,Mido and Falasol,"Me to you, You to Me",231876
2021-10-05 13:29,Kim Jin Hak,Sorrowful - Piano Version 1,8885
2021-10-05 13:40,Emma Louise,1000 Sundowns,269509
2021-10-05 13:43,V,Sweet Night,214242
2021-10-05 13:48,BTS,Blue & Grey,254923
2021-10-05 13:48,Gabrielle Aplin,Start of Time,15787
2021-10-05 13:52,BTS,Inner Child,233124
2021-10-05 13:56,V,Sweet Night,214153
2021-10-05 14:00,BTS,Blue & Grey,254847
2021-10-06 13:39,B.I,Lost At Sea (Illa Illa 2),205278
2021-10-06 13:58,BTS,Heartbeat (BTS World Original Soundtrack),253244
2021-10-07 17:51,Mido and Falasol,"Me to you, You to Me",6590
2021-10-07 17:51,Kim Jin Hak,Moving Forward - Full Version,4437
2021-10-07 17:51,OOHYO,While Living Life,8028
2021-10-07 17:52,J Rabbit,You Always,3459
2021-10-07 17:52,Whee In,With My Tears,3182
2021-10-07 17:55,Mido and Falasol,Oh! What a Shiny Night - Drama Version,48761
2021-10-07 17:56,Team P NATION,A chance encounter,23864
2021-10-07 18:03,Styles,Met You By Chance,6773
2021-10-07 18:16,Mido and Falasol,Confession Is Not Flashy - Drama Version,327184
2021-10-07 18:20,Mido and Falasol,Someday,232792
2021-10-07 18:24,Mido and Falasol,Rain and You - Drama Version,245090
2021-10-07 18:26,Mido and Falasol,Introduce me a good person - Drama Version,125818
2021-10-08 02:13,JEON MI DO,Butterfly,111379
2021-10-10 01:47,Coldplay,My Universe,227985
2021-10-10 01:51,V,Sweet Night,214083
2021-10-10 01:55,BTS,Inner Child,232983
2021-10-10 01:58,BTS,Butter,164273
2021-10-10 02:02,Coldplay,My Universe,227989
2021-10-10 02:05,V,Sweet Night,214115
2021-10-10 02:08,BTS,Permission to Dance,187293
2021-10-10 02:12,V,Sweet Night,214218
2021-10-10 02:16,BTS,Singularity,196938
2021-10-10 02:20,BTS,Inner Child,233186
2021-10-10 02:23,Coldplay,My Universe,227753
2021-10-10 02:27,V,Sweet Night,214184
2021-10-10 02:31,PRETTYMUCH,Eyes Off You,204216
2021-10-10 02:34,BTS,Stigma,215792
2021-10-11 02:22,BTS,Stigma,1168
2021-10-11 02:22,BTS,Inner Child,30231
2021-10-11 05:09,RM,everythingoes,222455
2021-10-11 05:11,Lil Nas X,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,114078
2021-10-11 05:14,RM,forever rain,3278
2021-10-11 05:14,RM,tokyo,208720
2021-10-11 05:18,Agust D,Strange,196516
2021-10-11 05:25,Lil Nas X,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,1722
2021-10-11 05:27,Smyang Piano,4 O' Clock,145948
2021-10-11 05:32,Sam Kim,SEATTLE,308665
2021-10-11 05:36,Paul Kim,After Summer,195278
2021-10-11 05:37,Yoon Mirae,Touch love,38548
2021-10-11 05:41,Coldplay,My Universe,266328
2021-10-11 05:43,Sarah Barrios,Have We Met Before (with Eric Nam),158068
2021-10-11 05:47,JP Saxe,If the World Was Ending (feat. Julia Michaels),208532
2021-10-11 05:51,Pritam,Kabira (Encore),269936
2021-10-11 05:57,A.R. Rahman,Jashn-E-Bahaaraa,315082
2021-10-11 06:00,Shawn Mendes,Wonder,172575
2021-10-11 06:05,Landon Pigg,The Boy Who Never,311488
2021-10-11 06:58,V,Sweet Night,214237
2021-10-11 10:32,Daniela Andrade,I Will Follow You into the Dark,32964
2021-10-11 10:33,My Chemical Romance,I'm Not Okay (I Promise),53278
2021-10-11 10:37,BTS,Intro: Singularity,196999
2021-10-11 10:40,BTS,Inner Child,233141
2021-10-11 10:44,V,Sweet Night,214227
2021-10-11 10:48,Black Atlass,By My Side (with Sonia),209860
2021-10-11 10:51,BTS,Permission to Dance (R&B Remix),216077
2021-10-11 10:55,BTS,Stigma,215882
2021-10-11 10:58,keshi,i swear i'll never leave again,173642
2021-10-11 11:03,BTS,Hold Me Tight,273919
2021-10-12 01:36,Coldplay,My Universe,3193
2021-10-12 01:57,Eraserheads,Ligaya,39433
2021-10-12 02:00,keshi,blue,178446
2021-10-12 02:02,Lauv,Changes,159811
2021-10-12 02:05,Faime,Thoughts,164520
2021-10-12 02:09,Jon Caryl,Roses Are Red (Violets Are Blue),212222
2021-10-12 02:12,88rising,Head In The Clouds,178007
2021-10-12 02:14,Faime,Rain,143751
2021-10-12 02:18,V,Sweet Night,214172
2021-10-12 02:21,BTS,Singularity,196831
2021-10-12 02:24,BTS,Butter,164225
2021-10-12 02:28,BTS,Inner Child,233189
2021-10-12 02:31,BTS,Stigma,215981
2021-10-13 03:22,Coldplay,My Universe,227798
2021-10-13 03:26,V,Sweet Night,214079
2021-10-13 03:32,Coldplay,Army of One,376729
2021-10-13 03:36,BTS,Inner Child,233008
2021-10-13 03:40,Coldplay,My Universe,227995
2021-10-13 03:44,V,Sweet Night,213998
2021-10-13 03:47,BTS,Stigma,215851
2021-10-13 03:51,BTS,Intro: Singularity,196970
2021-10-13 03:55,Coldplay,My Universe,227992
2021-10-13 03:59,Coldplay,Paradise,278630
2021-10-14 16:07,BTS,Stigma,28275
2021-10-16 04:14,ØMI,ANSWER... SHADOW,30222
2021-10-16 04:22,ØMI,You (Prod. SUGA of BTS),187157
2021-10-16 04:26,ØMI,Starlight,199941
2021-10-16 04:30,Every Single Day,Non-fiction,263926
2021-10-16 04:34,Gummy,You Are My Everything,239867
2021-10-16 04:38,Elaine,Wake Up,253951
2021-10-16 04:41,Yoon Mirae,ALWAYS,149611
2021-10-16 04:42,Janet Suhh,In Silence,48235
2021-10-16 04:42,LEE SUHYUN,In Your Time,18507
2021-10-16 04:55,CHUNG HA,그 끝에 그대,61696
2021-10-16 04:59,James Arthur,September,219851
2021-10-16 05:01,María Isabel,Stuck in the Sky,134528
2021-10-16 05:05,Lukas Graham,Love Someone,205408
2021-10-16 05:08,Jack Johnson,Better Together,207632
2021-10-16 05:12,James Arthur,Falling Like The Stars,212598
2021-10-16 05:15,ford.,4:38am (feat. Barrie),226528
2021-10-16 05:20,Unique Salonga,Midnight Sky,244331
2021-10-16 05:24,Snow Patrol,Chasing Cars,267877
2021-10-16 05:28,Odina,Why'd You Make Me Cry,219771
2021-10-16 05:31,James TW,Butterflies,197796
2021-10-16 13:01,Lo-Fang,Boris,167739
2021-10-16 13:06,When Chai Met Toast,Yellow Paper Daisy,199736
2021-10-16 13:11,When Chai Met Toast,When We Feel Young,266223
